ID,Customer Types → Display Name,Industries → Name
7908,Enterprise,Leisure & Entertainment
7909,Enterprise,NGOs
7913,Enterprise,Electronics
7915,Partnership,Haulage
7916,Enterprise,Fashion & Beauty
7918,Enterprise,Construction
7919,Sole Proprietorship,General Services
7921,Enterprise,Food & Beverage
7925,Sole Proprietorship,Digital Services
7939,Limited Liability,Technology
7944,Limited Liability,Restaurant and Food
7953,Enterprise,Press & Media
7958,Enterprise,Electronics
7959,Limited Liability,General Services
7960,Enterprise,Financial Services
7961,Enterprise,Technology
7966,Enterprise,Restaurant and Food
7972,Limited Liability,Technology
7978,Sole Proprietorship,Agriculture
7979,Enterprise,General Services
7986,Enterprise,General Services
7987,Enterprise,Electronics
7990,Enterprise,Hospitals & Health
8000,Enterprise,Technology
8001,Limited Liability,Construction
8008,Enterprise,Logistics
8009,Enterprise,E-Commerce
8010,Enterprise,Fashion & Beauty
8012,Sole Proprietorship,Technology
8013,Enterprise,General Services
8014,Enterprise,Technology
8022,Enterprise,Others
8025,Limited Liability,Technology
8036,Sole Proprietorship,General Services
8044,Enterprise,Construction
8053,Enterprise,Food & Beverage
8060,Enterprise,Fashion & Beauty
8066,Enterprise,Technology
8072,Limited Liability,General Services
8074,Sole Proprietorship,General Services
8082,Enterprise,Food & Beverage
8085,Enterprise,Fashion & Beauty
8087,Enterprise,Food & Beverage
8090,Sole Proprietorship,Digital Services
8092,Enterprise,General Services
8094,Enterprise,General Services
8095,Sole Proprietorship,General Services
8104,Enterprise,Technology
8107,Sole Proprietorship,Agriculture
8111,Sole Proprietorship,Fashion & Beauty
8113,Enterprise,Electronics
8115,Enterprise,Financial Services
8116,Enterprise,Construction
8119,Enterprise,Food & Beverage
8120,Enterprise,Food & Beverage
8126,Enterprise,Fashion & Beauty
8127,Limited Liability,E-Commerce
8130,Enterprise,Construction
8131,Sole Proprietorship,Agriculture
8138,Limited Liability,Others
8159,Sole Proprietorship,Fashion & Beauty
8165,Enterprise,Religious Organizations
8168,Enterprise,Household items
8171,Enterprise,Food & Beverage
8175,Sole Proprietorship,Fashion & Beauty
8178,Sole Proprietorship,Agriculture
8188,Enterprise,Fashion & Beauty
8193,Enterprise,Financial Services
8201,Enterprise,Others
8202,Enterprise,Food & Beverage
8205,Enterprise,Furniture
8211,Enterprise,Technology
8212,Enterprise,Fashion & Beauty
8214,Enterprise,Electronics
8215,Enterprise,Hospitals & Health
8216,Enterprise,Technology
8219,Enterprise,Food & Beverage
8223,Sole Proprietorship,General Services
8224,Enterprise,General Services
8226,Enterprise,Technology
8228,Limited Liability,Digital Services
8230,Sole Proprietorship,Others
8231,Enterprise,Technology
8233,Enterprise,Auto Parts
8265,Limited Liability,Agriculture
8266,Partnership,Agriculture
8273,Enterprise,Press & Media
8276,Enterprise,Financial Services
8285,Sole Proprietorship,General Services
8286,Enterprise,Others
8289,Sole Proprietorship,General Services
8293,Sole Proprietorship,Leisure & Entertainment
8294,Enterprise,Electronics
8297,Enterprise,Food & Beverage
8298,Sole Proprietorship,Technology
8308,Enterprise,Food & Beverage
8309,Enterprise,Furniture
8311,Enterprise,Agriculture
8313,Enterprise,Others
8321,Enterprise,Others
8322,Enterprise,Others
8327,Limited Liability,Food & Beverage
8334,Enterprise,Electronics
8338,Enterprise,Technology
8344,Enterprise,Food & Beverage
8346,Enterprise,Fashion & Beauty
8349,Enterprise,Technology
8354,Enterprise,Restaurant and Food
8357,Enterprise,Construction
8358,Enterprise,Food & Beverage
8363,Sole Proprietorship,E-Commerce
8364,Sole Proprietorship,Hospitals & Health
8365,Enterprise,Technology
8366,Enterprise,Food & Beverage
8371,Enterprise,Press & Media
8378,Enterprise,Financial Services
8385,Sole Proprietorship,Fashion & Beauty
8400,Limited Liability,E-Commerce
8405,Partnership,Others
8408,Sole Proprietorship,Others
8412,Enterprise,Fashion & Beauty
8426,Enterprise,Fashion & Beauty
8427,Sole Proprietorship,General Services
8437,Enterprise,Fashion & Beauty
8441,Enterprise,Fashion & Beauty
8442,Enterprise,Technology
8443,Enterprise,Fashion & Beauty
8444,Enterprise,Fashion & Beauty
8451,Enterprise,Others
8453,Limited Liability,Travel & Hospitality
8462,Enterprise,Technology
8465,Sole Proprietorship,Technology
8466,Limited Liability,Logistics
8474,Limited Liability,Construction
8487,Sole Proprietorship,E-Commerce
8492,Sole Proprietorship,Fashion & Beauty
8511,Sole Proprietorship,General Services
8548,Sole Proprietorship,Utilities
8555,Limited Liability,Religious Organizations
8558,Sole Proprietorship,Food & Beverage
8562,Limited Liability,Logistics
8620,Sole Proprietorship,Others
8623,Enterprise,Food & Beverage
8625,Enterprise,Digital Services
8627,Enterprise,Fashion & Beauty
8628,Enterprise,Auto Parts
8632,Enterprise,Auto Parts
8635,Enterprise,Fashion & Beauty
8636,Enterprise,Construction
8648,Enterprise,General Services
8651,Enterprise,General Services
8663,Limited Liability,Others
8691,Enterprise,Food & Beverage
8700,Sole Proprietorship,Logistics
8707,Limited Liability,General Services
8708,Sole Proprietorship,Press & Media
8709,Enterprise,Food & Beverage
8710,Enterprise,Others
8713,Sole Proprietorship,Technology
8730,Enterprise,Others
8735,Enterprise,Agriculture
8737,Enterprise,Technology
8743,Enterprise,Digital Services
8752,Enterprise,Others
8754,Enterprise,Food & Beverage
8755,Enterprise,Digital Services
8758,Enterprise,Food & Beverage
8760,Enterprise,Technology
8762,Enterprise,Fashion & Beauty
8767,Enterprise,Electronics
8769,Enterprise,Fashion & Beauty
8774,Sole Proprietorship,Technology
8775,Enterprise,Fashion & Beauty
8776,Sole Proprietorship,Fashion & Beauty
8782,Enterprise,Technology
8784,Enterprise,Technology
8786,Enterprise,Agriculture
8788,Enterprise,Fashion & Beauty
8790,Enterprise,Restaurant and Food
8791,Partnership,Food & Beverage
8793,Enterprise,Technology
8794,Enterprise,Fashion & Beauty
8797,Limited Liability,Hospitals & Health
8798,Sole Proprietorship,Travel & Hospitality
8799,Sole Proprietorship,Furniture
8804,Enterprise,Fashion & Beauty
8846,Limited Liability,Technology
8850,Sole Proprietorship,Others
8855,Enterprise,Food & Beverage
8866,Enterprise,Fashion & Beauty
8868,Sole Proprietorship,General Services
8871,Sole Proprietorship,Food & Beverage
8879,Enterprise,Logistics
8880,Enterprise,General Services
8883,Sole Proprietorship,Others
8887,Limited Liability,Digital Services
8889,Enterprise,Food & Beverage
8896,Enterprise,Financial Services
8898,Sole Proprietorship,Fashion & Beauty
8900,Enterprise,Financial Services
8904,Enterprise,Technology
8905,Limited Liability,Leisure & Entertainment
8908,Enterprise,Press & Media
8909,Limited Liability,Travel & Hospitality
8911,Enterprise,Fashion & Beauty
8912,Sole Proprietorship,Financial Services
8916,Enterprise,Financial Services
8920,Enterprise,Household items
8923,Enterprise,General Services
8924,Enterprise,Technology
8958,Enterprise,Travel & Hospitality
8981,Limited Liability,Digital Services
8992,Sole Proprietorship,Others
8999,Sole Proprietorship,Others
9009,Limited Liability,Financial Services
9027,Enterprise,Household items
9030,Enterprise,Press & Media
9032,Enterprise,Food & Beverage
9034,Enterprise,Schools
9036,Enterprise,Food & Beverage
9040,Enterprise,Electronics
9041,Enterprise,Fashion & Beauty
9043,Enterprise,Fashion & Beauty
9046,Enterprise,Utilities
9049,Enterprise,Travel & Hospitality
9052,Enterprise,Food & Beverage
9055,Enterprise,Food & Beverage
9068,Sole Proprietorship,General Services
9073,Enterprise,Digital Services
9074,Enterprise,Food & Beverage
9075,Enterprise,Travel & Hospitality
9083,Enterprise,Leisure & Entertainment
9084,Partnership,E-Commerce
9086,Enterprise,Religious Organizations
9091,Partnership,Digital Services
9096,Enterprise,Press & Media
9098,Enterprise,Food & Beverage
9101,Sole Proprietorship,Construction
9104,Enterprise,Fashion & Beauty
9105,Limited Liability,E-Commerce
9110,Enterprise,Leisure & Entertainment
9111,Enterprise,Travel & Hospitality
9115,Enterprise,General Services
9120,Enterprise,Leisure & Entertainment
9123,Enterprise,Fashion & Beauty
9131,Enterprise,Financial Services
9141,Sole Proprietorship,Technology
9144,Enterprise,Digital Services
9149,Enterprise,E-Commerce
9158,Sole Proprietorship,Technology
9173,Sole Proprietorship,Food & Beverage
9175,Enterprise,Others
9180,Enterprise,Electronics
9182,Enterprise,Auto Parts
9184,Sole Proprietorship,General Services
9195,Sole Proprietorship,Agriculture
9274,Enterprise,Leisure & Entertainment
9281,Enterprise,Technology
9294,Sole Proprietorship,Press & Media
9301,Limited Liability,Technology
9302,Enterprise,Fashion & Beauty
9306,Sole Proprietorship,Others
9327,Enterprise,Digital Services
9328,Sole Proprietorship,Technology
9334,Enterprise,Fashion & Beauty
9346,Enterprise,General Services
9357,Enterprise,Fashion & Beauty
9454,Limited Liability,Others
9465,Sole Proprietorship,E-Commerce
9471,Sole Proprietorship,Technology
9500,Enterprise,Logistics
9510,Enterprise,Hospitals & Health
9511,Enterprise,Fashion & Beauty
9516,Enterprise,Digital Services
9520,Enterprise,Technology
9521,Enterprise,Electronics
9523,Enterprise,Digital Services
9524,Limited Liability,Technology
9528,Enterprise,Financial Services
9535,Enterprise,Electronics
9542,Limited Liability,Others
9545,Enterprise,General Services
9551,Sole Proprietorship,Others
9560,Limited Liability,Technology
9565,Enterprise,Construction
9578,Enterprise,Technology
9584,Enterprise,Food & Beverage
9585,Enterprise,Digital Services
9586,Enterprise,Technology
9595,Enterprise,Fashion & Beauty
9609,Enterprise,Fashion & Beauty
9618,Sole Proprietorship,Fashion & Beauty
9655,Enterprise,Auto Parts
9661,Sole Proprietorship,E-Commerce
9698,Enterprise,Fashion & Beauty
9739,Sole Proprietorship,Digital Services
9753,Sole Proprietorship,Digital Services
9775,Sole Proprietorship,Agriculture
9776,Limited Liability,Digital Services
9790,Sole Proprietorship,General Services
9791,Limited Liability,Technology
9808,Sole Proprietorship,Agriculture
9839,Enterprise,Financial Services
9850,Enterprise,Others
9862,Sole Proprietorship,General Services
9863,Sole Proprietorship,Utilities
9869,Sole Proprietorship,General Services
9882,Enterprise,Electronics
9887,Limited Liability,Others
9921,Sole Proprietorship,Restaurant and Food
9978,Sole Proprietorship,E-Commerce
9983,Enterprise,Fashion & Beauty
9988,Enterprise,Press & Media
10001,Sole Proprietorship,Agriculture
10012,Enterprise,Technology
10023,Limited Liability,Digital Services
10026,Limited Liability,Others
10028,Enterprise,Financial Services
10030,Enterprise,Technology
10033,Sole Proprietorship,Technology
10034,Limited Liability,Agriculture
10038,Enterprise,Technology
10041,Enterprise,Food & Beverage
10052,Enterprise,Furniture
10055,Enterprise,Technology
10058,Sole Proprietorship,Technology
10068,Sole Proprietorship,General Services
10071,Limited Liability,E-Commerce
10072,Sole Proprietorship,Financial Services
10074,Sole Proprietorship,General Services
10079,Limited Liability,General Services
10080,Limited Liability,Restaurant and Food
10132,Sole Proprietorship,Technology
10133,Sole Proprietorship,Technology
10143,Sole Proprietorship,Digital Services
10146,Sole Proprietorship,Auto Parts
10155,Sole Proprietorship,Agriculture
10158,Sole Proprietorship,Financial Services
10185,Partnership,Digital Services
10187,Sole Proprietorship,Digital Services
10190,Enterprise,Fashion & Beauty
10202,Sole Proprietorship,Financial Services
10204,Sole Proprietorship,General Services
10223,Sole Proprietorship,Fashion & Beauty
10226,Enterprise,Construction
10229,Limited Liability,General Services
10252,Sole Proprietorship,Hospitals & Health
10255,Sole Proprietorship,E-Commerce
10266,Enterprise,Technology
10274,Enterprise,General Services
10297,Sole Proprietorship,Fashion & Beauty
10298,Sole Proprietorship,Others
10316,Sole Proprietorship,Logistics
10327,Sole Proprietorship,Press & Media
10374,Sole Proprietorship,Others
10381,Sole Proprietorship,Agriculture
10391,Enterprise,Food & Beverage
10408,Enterprise,General Services
10420,Sole Proprietorship,Agriculture
10434,Enterprise,Logistics
10445,Enterprise,Fashion & Beauty
10462,Sole Proprietorship,Technology
10512,Partnership,Leisure & Entertainment
10586,Sole Proprietorship,Others
10597,Limited Liability,Fashion & Beauty
10620,Sole Proprietorship,Hospitals & Health
10626,Sole Proprietorship,Fashion & Beauty
10628,Sole Proprietorship,Technology
10642,Sole Proprietorship,Fashion & Beauty
10651,Sole Proprietorship,Digital Services
10670,Enterprise,Fashion & Beauty
10680,Enterprise,Digital Services
10691,Limited Liability,Fashion & Beauty
10713,Sole Proprietorship,Fashion & Beauty
10746,Limited Liability,Financial Services
10759,Enterprise,Financial Services
10766,Sole Proprietorship,Logistics
10767,Limited Liability,Digital Services
10770,Sole Proprietorship,Technology
10792,Sole Proprietorship,Fashion & Beauty
10802,Limited Liability,Haulage
10810,Sole Proprietorship,General Services
10835,Sole Proprietorship,Agriculture
10874,Sole Proprietorship,Digital Services
10904,Enterprise,Schools
10908,Sole Proprietorship,General Services
10923,Sole Proprietorship,Others
10926,Partnership,Technology
10947,Sole Proprietorship,Fashion & Beauty
10957,Enterprise,Fashion & Beauty
10959,Sole Proprietorship,Fashion & Beauty
10961,Sole Proprietorship,Utilities
11033,Enterprise,Technology
11089,Limited Liability,Technology
11092,Sole Proprietorship,General Services
11093,Sole Proprietorship,Financial Services
11097,Enterprise,Food & Beverage
11114,Limited Liability,Leisure & Entertainment
11128,Sole Proprietorship,Digital Services
11131,Enterprise,Food & Beverage
11132,Enterprise,Digital Services
11145,Sole Proprietorship,Agriculture
11152,Enterprise,Food & Beverage
11167,Sole Proprietorship,Technology
11180,Sole Proprietorship,E-Commerce
11191,Sole Proprietorship,Digital Services
11198,Enterprise,Fashion & Beauty
11206,Limited Liability,General Services
11208,Enterprise,Leisure & Entertainment
11212,Sole Proprietorship,Agriculture
11225,Enterprise,Fashion & Beauty
11226,Enterprise,Food & Beverage
11228,Enterprise,Hospitals & Health
11230,Limited Liability,Technology
11231,Partnership,Fashion & Beauty
11239,Enterprise,Fashion & Beauty
11241,Enterprise,Leisure & Entertainment
11242,Limited Liability,Technology
11245,Limited Liability,Food & Beverage
11254,Enterprise,Fashion & Beauty
11260,Enterprise,Restaurant and Food
11266,Enterprise,Furniture
11267,Limited Liability,Digital Services
11273,Enterprise,Food & Beverage
11274,Enterprise,Food & Beverage
11280,Limited Liability,Agriculture
11284,Enterprise,Fashion & Beauty
11290,Enterprise,Logistics
11299,Enterprise,Financial Services
11300,Enterprise,Leisure & Entertainment
11303,Enterprise,Food & Beverage
11306,Sole Proprietorship,Press & Media
11307,Sole Proprietorship,General Services
11314,Sole Proprietorship,Others
11324,Enterprise,Fashion & Beauty
11326,Enterprise,Others
11327,Sole Proprietorship,General Services
11331,Sole Proprietorship,Fashion & Beauty
11335,Enterprise,Digital Services
11338,Enterprise,Fashion & Beauty
11356,Limited Liability,Utilities
11357,Partnership,Agriculture
11381,Limited Liability,Others
11392,Sole Proprietorship,General Services
11395,Enterprise,Fashion & Beauty
11399,Enterprise,Fashion & Beauty
11405,Enterprise,General Services
11410,Sole Proprietorship,E-Commerce
11411,Enterprise,Fashion & Beauty
11414,Sole Proprietorship,Food & Beverage
11416,Enterprise,Others
11419,Sole Proprietorship,Fashion & Beauty
11422,Enterprise,Construction
11423,Enterprise,Financial Services
11424,Limited Liability,Others
11428,Enterprise,Financial Services
11431,Enterprise,Food & Beverage
11433,Enterprise,Food & Beverage
11437,Sole Proprietorship,Others
11446,Enterprise,Financial Services
11448,Enterprise,Schools
11449,Enterprise,Financial Services
11453,Enterprise,Logistics
11454,Enterprise,Digital Services
11456,Enterprise,Food & Beverage
11459,Enterprise,Fashion & Beauty
11463,Enterprise,Agriculture
11467,Enterprise,Financial Services
11470,Enterprise,Fashion & Beauty
11479,Enterprise,Food & Beverage
11483,Enterprise,Fashion & Beauty
11485,Enterprise,Fashion & Beauty
