id,registration_type,industry,is_high_value,avg_ledger_bal,cred_count_ratio,deb_count_ratio,avg_cred_amnt,avg_deb_amnt,avg_cred_ratio,avg_deb_ratio,coeff_var,churn
6557,Enterprise,Agriculture,1,133333.33333333334,0.0030120481927710845,0.006024096385542169,200000.0,50537.5,602.4096385542168,152.22138554216866,0.8660254037844386,1
6560,Enterprise,Leisure & Entertainment,0,0.0,0.0036231884057971015,0.0,100000.0,0.0,362.3188405797101,0.0,0.0,1
6561,Limited Liability,Financial Services,1,145756304.3882353,0.0672782874617737,0.1926605504587156,38162488.63636363,13326026.285714285,116704.85821517931,40752.37396242901,0.8237433544977466,0
6568,Partnership,Schools,1,1154906.0,0.006097560975609756,0.018292682926829267,2100000.0,692660.1666666666,6402.4390243902435,2111.768800813008,1.2973265952395228,1
6573,Limited Liability,Digital Services,1,5983042.166666667,0.0189873417721519,0.2468354430379747,14769666.666666666,1021664.2564102564,93478.9029535865,6466.22947095099,1.2522366822347424,0
6575,Enterprise,Fashion & Beauty,1,134666.66666666666,0.0035211267605633804,0.007042253521126761,202000.0,100537.5,711.2676056338029,354.00528169014086,0.8660254037844386,1
6584,Enterprise,General Services,1,4565681.398713826,2.548895899053628,0.3943217665615142,510021.02722772275,3296764.384,1608.8991395196301,10399.887646687697,1.111916708446822,0
6588,Limited Liability,Technology,1,9109511605.620155,0.07236842105263158,0.3519736842105263,1270416275.590909,261206268.23364487,4179000.9065490426,859231.1455054107,1.2950928193872748,0
6590,Enterprise,Food & Beverage,0,0.0,0.0033112582781456954,0.0,10000.0,0.0,33.11258278145695,0.0,0.0,1
6597,Enterprise,Household items,0,29731.25,0.003215434083601286,0.00964630225080386,50000.0,10358.333333333334,160.77170418006432,33.30653804930333,0.6675536136833689,1
6600,Sole Proprietorship,General Services,1,178545559.86792454,0.36503067484662577,0.9355828220858896,38061112.084033616,14849781.301639345,116751.87755838533,45551.47638539676,0.8106157182226013,0
6622,Limited Liability,Others,1,1079462.4,0.006097560975609756,0.009146341463414634,1750000.0,734229.3333333334,5335.365853658536,2238.5040650406504,1.5098998197822044,0
6623,Sole Proprietorship,General Services,1,324731.25,0.005376344086021506,0.016129032258064516,500000.0,67091.66666666667,2688.1720430107525,360.7078853046595,0.6666704802874093,0
6628,Enterprise,Digital Services,0,30000.0,0.0071174377224199285,0.010676156583629894,50000.0,20358.333333333332,177.93594306049823,72.44958481613286,1.3693063937629153,1
6632,Enterprise,Household items,1,0.0,0.003067484662576687,0.0,200000.0,0.0,613.4969325153374,0.0,0.0,1
6633,Enterprise,General Services,1,1894301.6818181819,0.01875,0.05,1110000.0,416142.375,3468.75,1300.444921875,1.3011865580051902,1
6642,Limited Liability,Financial Services,1,47892845.86046512,0.1277258566978193,0.5420560747663551,26715654.268292684,6294435.839080459,83226.33728440088,19608.834389658754,1.8771347284970772,0
6646,Limited Liability,Digital Services,1,250818497.232,0.36615384615384616,3.8646153846153846,127292883.11764705,12035994.286624204,391670.40959276014,37033.82857422832,1.1004394398084096,0
6657,Enterprise,General Services,0,100528.57142857143,0.006153846153846154,0.015384615384615385,109000.0,40450.0,335.38461538461536,124.46153846153847,1.183530309616109,0
6659,Enterprise,Fashion & Beauty,0,0.0,0.0049261083743842365,0.0,50000.0,0.0,246.30541871921181,0.0,0.0,1
6675,Sole Proprietorship,Logistics,1,627709974.3726788,0.5412541254125413,12.432343234323433,362436292.8597561,15776169.270241572,1196159.3823754326,52066.56524832202,1.0194247448253164,0
6690,Sole Proprietorship,Logistics,1,9086416.666666666,0.0040650406504065045,0.02032520325203252,20680000.0,4136828.0,84065.0406504065,16816.37398373984,1.5424167603796577,1
6700,Enterprise,Household items,1,202500.0,0.006993006993006993,0.006993006993006993,177500.0,125537.5,620.6293706293707,438.9423076923077,0.6673600279218451,1
6709,Limited Liability,Construction,1,1668000.0,0.0061162079510703364,0.0030581039755351682,2501000.0,1200000.0,7648.318042813456,3669.7247706422017,1.7310125116233572,1
6713,Limited Liability,Utilities,1,1647271871.6985898,1.267515923566879,4.1528662420382165,119700486.2437186,34953579.529141106,381211.73962967703,111317.13225841116,0.6080963929428893,0
6717,Enterprise,Electronics,1,0.0,0.003076923076923077,0.0,200000.0,0.0,615.3846153846154,0.0,0.0,1
6719,Enterprise,Press & Media,0,53154.166666666664,0.006514657980456026,0.013029315960912053,100000.0,45268.75,325.7328990228013,147.45521172638436,1.0961740585515278,1
6741,Enterprise,Electronics,1,133333.33333333334,0.003067484662576687,0.006134969325153374,200000.0,50537.5,613.4969325153374,155.02300613496934,0.8660254037844386,1
6754,Partnership,Digital Services,1,51745289.51724138,0.05555555555555555,0.10555555555555556,10804104.8,730574.7894736842,60022.804444444446,4058.7488304093563,0.523067791126743,0
6769,Limited Liability,Restaurant and Food,1,28259121.424242426,0.09876543209876543,0.0030864197530864196,2642438.6875,1200000.0,8155.674961419753,3703.703703703704,0.9017506189501143,1
6773,Enterprise,Electronics,0,79850.0,0.011673151750972763,0.04669260700389105,46666.666666666664,11370.833333333334,181.5823605706874,44.24448767833982,0.6500018125056454,0
6782,Enterprise,Digital Services,1,133333.33333333334,0.0030959752321981426,0.006191950464396285,200000.0,95537.5,619.1950464396285,295.78173374613004,0.8660254037844386,1
6788,Enterprise,General Services,1,333333.3333333333,0.0030864197530864196,0.006172839506172839,500000.0,100537.5,1543.20987654321,310.3009259259259,0.8660254037844387,1
6793,Sole Proprietorship,Fashion & Beauty,1,107148998.559415,0.7272727272727273,0.987460815047022,2687978.0603448274,1815828.2698412698,8426.26351205275,5692.251629596457,0.7270986717936055,0
6799,Sole Proprietorship,Technology,1,801406.2,0.013100436681222707,0.03056768558951965,892916.6666666666,372166.14285714284,3899.1994177583697,1625.179663131628,1.5799687131316773,0
6802,Limited Liability,Financial Services,1,27900206.555555556,0.03076923076923077,0.08,14822710.0,5700121.192307692,45608.338461538464,17538.83443786982,1.4944604356445674,1
6803,Limited Liability,Technology,1,469785.0,0.00392156862745098,0.01568627450980392,1500000.0,312768.75,5882.35294117647,1226.5441176470588,1.3272053530007433,1
6807,Limited Liability,Digital Services,1,3858935.080645161,0.022435897435897436,0.1762820512820513,5042857.142857143,639976.0909090909,16163.003663003663,2051.20541958042,1.0533941661337993,0
6816,Sole Proprietorship,Restaurant and Food,1,4595054.585820896,0.6296296296296297,0.19753086419753085,464567.1323529412,1474987.328125,1433.8491739288309,4552.43002507716,0.8573395181190784,0
6825,Sole Proprietorship,Construction,1,107046162.66004963,0.5398230088495575,10.15929203539823,63590686.72131147,3334845.8519163765,562749.440011606,29511.910193950236,1.4359596630458278,0
6831,Enterprise,Technology,1,832437.3333333334,0.006230529595015576,0.012461059190031152,1100000.0,549690.75,3426.791277258567,1712.4322429906542,1.0787223142394267,1
6834,Limited Liability,Technology,1,33897048.550239235,0.24281150159744408,0.4249201277955272,27994696.75,15612375.32330827,89439.92571884984,49879.79336520214,1.1689939857789322,0
6837,Sole Proprietorship,Travel & Hospitality,1,3850953.4545454546,0.028481012658227847,0.04113924050632911,1188888.888888889,821063.6923076923,3762.3066104078766,2598.30282375852,0.6152297033067428,0
6841,Enterprise,Financial Services,1,865712.2955854126,0.8193146417445483,0.8037383177570093,407947.5475285171,415847.8488372093,1270.8646340452246,1295.476164601898,1.4718697558479317,0
6842,Enterprise,Financial Services,1,100000.0,0.006349206349206349,0.006349206349206349,200000.0,150000.0,634.9206349206349,476.1904761904762,2.0,1
6844,Enterprise,Food & Beverage,1,0.0,0.0031746031746031746,0.0,200000.0,0.0,634.9206349206349,0.0,0.0,1
6845,Limited Liability,General Services,1,11981091.898230089,0.09120521172638436,0.6449511400651465,9986895.142857144,1412255.601010101,32530.603071195907,4600.181110782088,0.9588554372874255,0
6846,Enterprise,Electronics,1,243417.85714285713,0.009523809523809525,0.012698412698412698,333333.3333333333,249118.75,1058.2010582010582,790.8531746031746,2.4460356719516727,0
6848,Enterprise,General Services,1,173925.0,0.006688963210702341,0.020066889632107024,250000.0,67075.0,836.1204013377926,224.33110367892976,0.7683056541989726,1
6853,Enterprise,General Services,1,311156.125,0.006289308176100629,0.018867924528301886,450000.0,147473.0,1415.0943396226414,463.751572327044,0.8596061493034589,1
6857,Sole Proprietorship,Others,1,21396839.520614956,0.37579617834394907,4.181528662420382,30582769.65254237,2732871.1987814168,97397.35558134514,8703.411461087315,1.4675723570349122,0
6859,Sole Proprietorship,Fashion & Beauty,1,8212682.060702875,1.1214953271028036,0.8286604361370716,1011892.5222222222,1338582.1954887218,3152.313153340256,4170.0379921767035,1.1552160191262384,0
6860,NGO,NGOs,1,2833918.0625,0.08150470219435736,0.11912225705329153,1864334.1538461538,1249477.4736842106,5844.307692307692,3916.857284276522,0.9554405087675311,0
6863,Enterprise,Food & Beverage,1,16039162.644859813,0.1858108108108108,0.5371621621621622,3291818.1818181816,1027571.962264151,11121.00737100737,3471.5268995410506,0.6362114785016624,0
6866,Enterprise,Food & Beverage,1,100000.0,0.0035335689045936395,0.0035335689045936395,200000.0,200000.0,706.7137809187279,706.7137809187279,0.0,1
6879,Sole Proprietorship,Fashion & Beauty,1,14395257.602080625,0.889967637540453,1.598705501618123,1568773.410909091,873285.4979757085,5076.936604883789,2826.166660115561,1.0932055853970017,0
6882,Limited Liability,Digital Services,1,3767983.75,0.024922118380062305,0.037383177570093455,4231987.5,2817374.5833333335,13183.76168224299,8776.867860851506,2.1588727578270257,1
6895,Enterprise,Press & Media,1,121400.0,0.006269592476489028,0.009404388714733543,201500.0,134025.0,631.6614420062696,420.141065830721,0.6972166887783963,1
6897,Partnership,E-Commerce,1,43984421.89397628,36.02229299363057,4.528662420382165,507265.3298558925,3968163.905063291,1615.4946810697213,12637.46466580666,0.703995586956378,0
6899,Enterprise,Financial Services,1,485889.9583333333,0.03146853146853147,0.05244755244755245,398333.3333333333,238716.73333333334,1392.7738927738926,834.6738927738928,2.385186459103197,1
6901,Limited Liability,Restaurant and Food,1,58557283.11023622,0.3470031545741325,0.05362776025236593,3693891.727272727,23900176.470588237,11652.655291081159,75394.87845611431,0.6693065234898624,1
6904,Enterprise,Technology,1,539462.4,0.006309148264984227,0.00946372239747634,600000.0,367801.0,1892.7444794952683,1160.2555205047317,0.7110314607323008,1
6906,Limited Liability,Others,1,625000.0,0.0041841004184100415,0.0041841004184100415,1250000.0,1200000.0,5230.125523012553,5020.92050209205,1.414213562373095,1
6908,Enterprise,Digital Services,1,3012599.9267872525,2.3887147335423196,1.250783699059561,887367.5104986876,1694382.4536340851,2781.7163338516852,5311.54374179964,1.4260276007828518,0
6910,Enterprise,Digital Services,1,119043061.95408164,0.3815789473684211,0.9078947368421053,101176547.62931034,42524107.56884058,332817.59088588925,139881.93279223875,1.4870139644760323,0
6913,Limited Liability,Others,1,30866708.741935484,0.04964539007092199,0.3900709219858156,20749285.714285713,742354.4545454546,147158.0547112462,5264.925209542231,0.4517388422808461,0
6931,Sole Proprietorship,Construction,1,416308.3333333333,0.0031545741324921135,0.015772870662460567,1500000.0,280430.0,4731.86119873817,884.6372239747634,1.6260083784872847,1
6939,Enterprise,Technology,1,598924.8,0.0032258064516129032,0.012903225806451613,1000000.0,200940.75,3225.8064516129034,648.1959677419355,0.7790458518643415,1
6941,Sole Proprietorship,Food & Beverage,1,181025.0,0.010362694300518135,0.02072538860103627,362012.5,181068.75,1875.7124352331607,938.1800518134716,1.4508703932963676,0
6948,Enterprise,Technology,1,0.0,0.0032679738562091504,0.0,200000.0,0.0,653.59477124183,0.0,0.0,1
6974,Enterprise,Electronics,1,110838.88888888889,0.010344827586206896,0.020689655172413793,165333.33333333334,81358.33333333333,570.1149425287357,280.54597701149424,1.4026714149731059,1
6977,NGO,Others,1,4795729.694444444,0.06962025316455696,0.15822784810126583,2680209.090909091,1143678.88,8481.674338319908,3619.236962025316,0.8513656515038559,0
6983,Enterprise,Financial Services,1,257500.0,0.00641025641025641,0.00641025641025641,255000.0,251344.0,817.3076923076923,805.5897435897435,0.6666666666666666,1
6986,Enterprise,Digital Services,1,133333.33333333334,0.003236245954692557,0.006472491909385114,200000.0,98037.5,647.2491909385113,317.2734627831715,0.8660254037844386,1
6990,Partnership,Others,1,12682706.25,0.012779552715654952,0.025559105431309903,9925000.0,4957190.625,31709.26517571885,15837.669728434505,2.282699271820806,1
6991,Partnership,General Services,1,44783677.8902439,0.24605678233438485,0.5299684542586751,36098834.29487179,16759603.80952381,113876.44887972175,52869.41264834009,1.37405938850609,0
6996,Enterprise,Fashion & Beauty,1,150743.75,0.016722408026755852,0.023411371237458192,300000.0,213039.2857142857,1003.3444816053511,712.505972288581,1.8123966894570471,0
7000,Partnership,Technology,1,6498255.695652174,0.013201320132013201,0.0627062706270627,3350000.0,703382.3684210526,11056.105610561057,2321.393955184992,0.7862401471832602,1
7001,Sole Proprietorship,Technology,1,35232004.3164557,0.06129032258064516,0.1935483870967742,37409390.78947368,11845640.9,120675.45415959253,38211.74483870968,2.469867400009981,0
7019,Enterprise,Technology,0,0.0,0.0034602076124567475,0.0,5000.0,0.0,17.301038062283737,0.0,0.0,1
7026,Sole Proprietorship,E-Commerce,1,7918186.857142857,0.06756756756756757,0.12162162162162163,2635200.0,467793.22222222225,35610.81081081081,6321.5300300300305,0.348178599524763,0
7051,Sole Proprietorship,E-Commerce,1,308855346.46268654,0.046511627906976744,0.2651162790697674,65093911.7,10339763.859649124,302762.38,48091.92492860057,0.4906185597989258,0
7079,Sole Proprietorship,Technology,0,80000.0,0.006389776357827476,0.006389776357827476,55000.0,50537.5,175.7188498402556,161.46166134185304,1.5634719199411433,1
7089,Limited Liability,Technology,1,879972559.3333334,0.1830065359477124,0.42483660130718953,569538045.7142857,245332050.42307693,1861235.4435107377,801738.7268728004,2.271116584549796,0
7090,Limited Liability,Others,1,28788117.45017182,0.15636363636363637,0.9018181818181819,18878450.604651164,3273434.810483871,68648.9112896406,11903.39931085044,1.2928235946764066,0
7093,Enterprise,Digital Services,1,1006810.1666666666,0.0038022813688212928,0.019011406844106463,2500000.0,491064.6,9505.703422053231,1867.1657794676805,1.2658968596209363,1
7106,Enterprise,Financial Services,1,234283.33333333334,0.003205128205128205,0.016025641025641024,500000.0,98450.0,1602.5641025641025,315.54487179487177,1.4096901651266491,0
7115,Enterprise,General Services,1,2508820.0,0.017123287671232876,0.010273972602739725,2060000.0,1335562.6666666667,7054.7945205479455,4573.844748858448,0.7256294083861866,0
7118,Enterprise,General Services,0,118417.85714285714,0.01060070671378092,0.014134275618374558,136666.66666666666,100318.75,482.9210836277974,354.4832155477032,2.260579077905867,0
7129,Enterprise,Technology,1,340000.0,0.0032258064516129032,0.0064516129032258064,510000.0,251344.0,1645.1612903225807,810.7870967741935,0.8660254037844386,1
7134,Enterprise,Technology,1,150892.5,0.0136986301369863,0.02054794520547945,300000.0,198545.83333333334,1027.3972602739725,679.9514840182649,1.6133270048731745,0
7145,Sole Proprietorship,Technology,1,7473193.592867756,0.5305466237942122,1.6334405144694535,3143387.515151515,1016031.3011811024,10107.355354184936,3266.9816758234806,1.0420091712760204,0
7146,Limited Liability,Financial Services,1,600000.0,0.003278688524590164,0.003278688524590164,1200000.0,1200000.0,3934.4262295081967,3934.4262295081967,1.414213562373095,1
7156,Enterprise,Household items,1,120000.0,0.006622516556291391,0.009933774834437087,200000.0,130358.33333333333,662.2516556291391,431.6501103752759,1.3693063937629153,1
